pronomes, absolutas,tristes, raiva, tristeza, desgosto, medo, surpresa, neutro, isDepressivo
0.06179775280898876,0.033707865168539325,0.02247191011235955,0.5404245798256758,0.03162265411256316,0.00791912583062883,0.00289030737837981,0.03013259953843866,0.38701073331431723,1
0.05555555555555555,0.043209876543209874,0.006172839506172839,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.049079754601226995,0.04294478527607362,0.012269938650306749,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.03013259953843865,0.38701073331431746,1
0.07096774193548387,0.05806451612903226,0.05161290322580645,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,1
0.0472972972972973,0.0472972972972973,0.02027027027027027,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.07518796992481203,0.08270676691729323,0.015037593984962405,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438658,0.3870107333143171,1
0.09655172413793103,0.034482758620689655,0.0,0.5404245798256758,0.03162265411256316,0.007919125830628834,0.002890307378379809,0.03013259953843865,0.3870107333143171,1
0.057692307692307696,0.04487179487179487,0.0,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.08333333333333333,0.02976190476190476,0.023809523809523808,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.060810810810810814,0.06756756756756757,0.033783783783783786,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,1
0.09352517985611511,0.08633093525179857,0.02877697841726619,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.030132599538438658,0.38701073331431735,1
0.07534246575342465,0.0547945205479452,0.00684931506849315,0.5404245798256755,0.0316226541125632,0.007919125830628827,0.0028903073783798088,0.030132599538438665,0.3870107333143172,1
0.06766917293233082,0.08270676691729323,0.045112781954887216,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,1
0.05263157894736842,0.05921052631578947,0.006578947368421052,0.5404245798256755,0.0316226541125632,0.007919125830628827,0.0028903073783798088,0.030132599538438668,0.3870107333143171,1
0.07432432432432433,0.0472972972972973,0.006756756756756757,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.08163265306122448,0.027210884353741496,0.02040816326530612,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.04938271604938271,0.04938271604938271,0.037037037037037035,0.5404245798256755,0.03162265411256318,0.00791912583062883,0.0028903073783798088,0.03013259953843865,0.38701073331431746,1
0.0759493670886076,0.05063291139240506,0.02531645569620253,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,1
0.15432098765432098,0.06172839506172839,0.024691358024691357,0.5404245798256755,0.031622654112563216,0.007919125830628823,0.0028903073783798088,0.030132599538438668,0.3870107333143169,1
0.043478260869565216,0.016304347826086956,0.010869565217391304,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.147239263803681,0.018404907975460124,0.03067484662576687,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,1
0.06369426751592357,0.025477707006369428,0.006369426751592357,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.3870107333143174,1
0.007246376811594203,0.021739130434782608,0.036231884057971016,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.04216867469879518,0.018072289156626505,0.006024096385542169,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438654,0.38701073331431707,1
0.04516129032258064,0.04516129032258064,0.0064516129032258064,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.047619047619047616,0.041666666666666664,0.02976190476190476,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438658,0.3870107333143171,1
0.0958904109589041,0.04794520547945205,0.02054794520547945,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.1069182389937107,0.025157232704402517,0.012578616352201259,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.1,0.07857142857142857,0.014285714285714285,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.16793893129770993,0.007633587786259542,0.007633587786259542,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.030132599538438658,0.3870107333143173,1
0.18840579710144928,0.014492753623188406,0.007246376811594203,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.04375,0.04375,0.00625,0.5404245798256755,0.0316226541125632,0.007919125830628829,0.0028903073783798088,0.030132599538438665,0.3870107333143172,1
0.04375,0.04375,0.01875,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.3870107333143174,1
0.056818181818181816,0.005681818181818182,0.017045454545454544,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.10429447852760736,0.049079754601226995,0.006134969325153374,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438658,0.38701073331431735,1
0.06493506493506493,0.025974025974025976,0.01948051948051948,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.03013259953843866,0.38701073331431723,1
0.046357615894039736,0.059602649006622516,0.019867549668874173,0.5404245798256755,0.03162265411256318,0.00791912583062883,0.0028903073783798088,0.03013259953843865,0.38701073331431746,1
0.043209876543209874,0.030864197530864196,0.006172839506172839,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.3870107333143174,1
0.07453416149068323,0.024844720496894408,0.031055900621118012,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.125,0.046875,0.03125,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.020689655172413793,0.027586206896551724,0.013793103448275862,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.007462686567164179,0.022388059701492536,0.0,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.007194244604316547,0.02158273381294964,0.02158273381294964,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.049689440993788817,0.012422360248447204,0.012422360248447204,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.012987012987012988,0.05194805194805195,0.01948051948051948,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.018518518518518517,0.006172839506172839,0.012345679012345678,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.02027027027027027,0.04054054054054054,0.013513513513513514,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.04430379746835443,0.02531645569620253,0.012658227848101266,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.08045977011494253,0.017241379310344827,0.017241379310344827,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.06074766355140187,0.028037383177570093,0.0,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.047337278106508875,0.005917159763313609,0.0,0.5404245798256755,0.03162265411256318,0.00791912583062883,0.0028903073783798088,0.03013259953843865,0.38701073331431746,1
0.02247191011235955,0.016853932584269662,0.011235955056179775,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.045454545454545456,0.032467532467532464,0.025974025974025976,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.05917159763313609,0.011834319526627219,0.005917159763313609,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.08074534161490683,0.024844720496894408,0.006211180124223602,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.03546099290780142,0.02127659574468085,0.014184397163120567,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.021739130434782608,0.043478260869565216,0.021739130434782608,0.5404245798256757,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438644,0.38701073331431723,1
0.02962962962962963,0.037037037037037035,0.02962962962962963,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.06289308176100629,0.025157232704402517,0.018867924528301886,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.10687022900763359,0.04580152671755725,0.007633587786259542,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.006535947712418301,0.032679738562091505,0.013071895424836602,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.07096774193548387,0.03225806451612903,0.0,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.05732484076433121,0.03184713375796178,0.03184713375796178,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.08163265306122448,0.034013605442176874,0.02040816326530612,0.5404245798256755,0.0316226541125632,0.007919125830628827,0.0028903073783798088,0.030132599538438668,0.38701073331431707,1
0.1437125748502994,0.041916167664670656,0.011976047904191617,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.09090909090909091,0.05194805194805195,0.03896103896103896,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.024390243902439025,0.016260162601626018,0.032520325203252036,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.09090909090909091,0.03896103896103896,0.025974025974025976,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.044585987261146494,0.07006369426751592,0.006369426751592357,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.06790123456790123,0.012345679012345678,0.006172839506172839,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.07534246575342465,0.02054794520547945,0.0273972602739726,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.021739130434782608,0.043478260869565216,0.007246376811594203,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.09027777777777778,0.0625,0.0,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.015503875968992248,0.10077519379844961,0.023255813953488372,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.03184713375796178,0.025477707006369428,0.006369426751592357,0.5404245798256757,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438644,0.38701073331431723,1
0.07857142857142857,0.02142857142857143,0.014285714285714285,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.038461538461538464,0.027472527472527472,0.01098901098901099,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.07471264367816093,0.034482758620689655,0.017241379310344827,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.03013259953843866,0.38701073331431723,1
0.06282722513089005,0.041884816753926704,0.02617801047120419,0.5404245798256758,0.03162265411256316,0.007919125830628834,0.002890307378379809,0.03013259953843865,0.3870107333143171,1
0.03260869565217391,0.043478260869565216,0.02717391304347826,0.5404245798256757,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.034482758620689655,0.041379310344827586,0.027586206896551724,0.5404245798256755,0.0316226541125632,0.007919125830628827,0.0028903073783798088,0.030132599538438665,0.3870107333143172,1
0.10429447852760736,0.04294478527607362,0.03067484662576687,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,1
0.006802721088435374,0.027210884353741496,0.027210884353741496,0.5404245798256756,0.03162265411256317,0.007919125830628834,0.0028903073783798088,0.030132599538438637,0.3870107333143174,1
0.058823529411764705,0.0457516339869281,0.05228758169934641,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.015748031496062992,0.07086614173228346,0.05511811023622047,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.007142857142857143,0.007142857142857143,0.007142857142857143,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.05952380952380952,0.02976190476190476,0.017857142857142856,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,1
0.08227848101265822,0.04430379746835443,0.03164556962025317,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.023809523809523808,0.023809523809523808,0.0,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.014388489208633094,0.1079136690647482,0.007194244604316547,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.1111111111111111,0.0457516339869281,0.0196078431372549,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,1
0.0440251572327044,0.018867924528301886,0.006289308176100629,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.38701073331431746,1
0.058823529411764705,0.047058823529411764,0.0,0.5404245798256755,0.03162265411256318,0.007919125830628832,0.0028903073783798088,0.030132599538438647,0.3870107333143174,1
0.08670520231213873,0.05202312138728324,0.005780346820809248,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,1
0.0,0.05,0.014285714285714285,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,1
0.013888888888888888,0.006944444444444444,0.013888888888888888,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.02702702702702703,0.0,0.006756756756756757,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,0
0.020689655172413793,0.013793103448275862,0.0,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,0
0.07333333333333333,0.04666666666666667,0.006666666666666667,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.03013259953843865,0.3870107333143171,0
0.08609271523178808,0.026490066225165563,0.006622516556291391,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438654,0.38701073331431707,0
0.11206896551724138,0.034482758620689655,0.017241379310344827,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.0028903073783798096,0.03013259953843866,0.3870107333143172,0
0.05223880597014925,0.06716417910447761,0.022388059701492536,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,0
0.040697674418604654,0.05813953488372093,0.0,0.5404245798256755,0.03162265411256321,0.007919125830628825,0.0028903073783798088,0.03013259953843868,0.3870107333143169,0
0.01775147928994083,0.07100591715976332,0.011834319526627219,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,0
0.026143790849673203,0.0718954248366013,0.026143790849673203,0.5404245798256755,0.0316226541125632,0.007919125830628827,0.0028903073783798088,0.030132599538438668,0.3870107333143171,0
0.0,0.007352941176470588,0.007352941176470588,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438654,0.3870107333143174,0
0.06716417910447761,0.029850746268656716,0.007462686567164179,0.5404245798256756,0.031622654112563174,0.007919125830628834,0.0028903073783798088,0.03013259953843864,0.3870107333143174,0
0.022727272727272728,0.007575757575757576,0.0,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.03013259953843866,0.38701073331431723,0
0.042682926829268296,0.054878048780487805,0.012195121951219513,0.5404245798256755,0.03162265411256318,0.00791912583062883,0.0028903073783798088,0.03013259953843865,0.38701073331431746,0
0.0223463687150838,0.0446927374301676,0.0111731843575419,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,0
0.026143790849673203,0.026143790849673203,0.013071895424836602,0.5404245798256755,0.03162265411256319,0.00791912583062883,0.0028903073783798088,0.030132599538438658,0.38701073331431735,0
0.06329113924050633,0.06329113924050633,0.0189873417721519,0.5404245798256755,0.031622654112563216,0.007919125830628825,0.0028903073783798088,0.03013259953843867,0.3870107333143169,0
0.048484848484848485,0.030303030303030304,0.0,0.5404245798256755,0.03162265411256321,0.007919125830628825,0.0028903073783798088,0.030132599538438675,0.38701073331431696,0
0.06474820143884892,0.05755395683453238,0.0,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.03013259953843866,0.38701073331431723,0
0.0736196319018405,0.049079754601226995,0.006134969325153374,0.5404245798256755,0.031622654112563195,0.007919125830628829,0.0028903073783798088,0.03013259953843866,0.38701073331431723,0
0.11976047904191617,0.017964071856287425,0.023952095808383235,0.5404245798256755,0.031622654112563216,0.007919125830628823,0.0028903073783798088,0.030132599538438665,0.38701073331431685,0
0.06293706293706294,0.027972027972027972,0.04195804195804196,0.5404245798256755,0.0316226541125632,0.007919125830628829,0.0028903073783798088,0.030132599538438665,0.3870107333143172,0
0.11333333333333333,0.02666666666666667,0.013333333333333334,0.5404245798256755,0.031622654112563216,0.007919125830628823,0.0028903073783798088,0.030132599538438654,0.3870107333143168,0
0.05185185185185185,0.07407407407407407,0.022222222222222223,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.0375,0.03125,0.0125,0.5404245798256755,0.031622654112563216,0.007919125830628823,0.0028903073783798088,0.03013259953843866,0.38701073331431685,0
0.06666666666666667,0.030303030303030304,0.006060606060606061,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,0
0.05194805194805195,0.045454545454545456,0.01948051948051948,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.03013259953843865,0.3870107333143171,0
0.052980132450331126,0.033112582781456956,0.019867549668874173,0.5404245798256754,0.03162265411256322,0.007919125830628822,0.0028903073783798088,0.03013259953843863,0.387010733314317,0
0.04697986577181208,0.013422818791946308,0.013422818791946308,0.5404245798256755,0.031622654112563216,0.007919125830628823,0.0028903073783798088,0.03013259953843866,0.38701073331431685,0
0.0,0.040983606557377046,0.0,0.5404245798256755,0.03162265411256321,0.007919125830628825,0.0028903073783798088,0.030132599538438675,0.387010733314317,0
0.06756756756756757,0.0472972972972973,0.006756756756756757,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.03013259953843864,0.3870107333143173,0
0.11688311688311688,0.032467532467532464,0.006493506493506494,0.5404245798256756,0.031622654112563174,0.007919125830628832,0.0028903073783798088,0.030132599538438644,0.3870107333143174,0
0.013793103448275862,0.07586206896551724,0.0,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,0
0.0,0.013245033112582781,0.013245033112582781,0.5404245798256758,0.03162265411256316,0.007919125830628834,0.002890307378379809,0.03013259953843865,0.3870107333143171,0
0.0,0.02097902097902098,0.006993006993006993,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.0,0.06818181818181818,0.022727272727272728,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.0,0.006134969325153374,0.024539877300613498,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143172,0
0.0,0.0234375,0.0078125,0.5404245798256758,0.03162265411256316,0.007919125830628834,0.002890307378379809,0.03013259953843865,0.3870107333143171,0
0.0,0.02097902097902098,0.0,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,0
0.007142857142857143,0.02142857142857143,0.0,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438654,0.38701073331431707,0
0.0,0.03937007874015748,0.0,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438658,0.3870107333143171,0
0.03731343283582089,0.014925373134328358,0.007462686567164179,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.02962962962962963,0.014814814814814815,0.014814814814814815,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.04065040650406504,0.016260162601626018,0.0,0.5404245798256759,0.03162265411256316,0.00791912583062883,0.002890307378379809,0.03013259953843866,0.3870107333143171,0
0.0234375,0.0234375,0.0,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,0
0.00847457627118644,0.01694915254237288,0.0,0.5404245798256756,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438637,0.38701073331431735,0
0.044444444444444446,0.037037037037037035,0.007407407407407408,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.03013259953843865,0.3870107333143171,0
0.006666666666666667,0.02666666666666667,0.013333333333333334,0.5404245798256757,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438644,0.38701073331431723,0
0.023076923076923078,0.0,0.0,0.5404245798256758,0.03162265411256316,0.007919125830628834,0.002890307378379809,0.03013259953843865,0.3870107333143171,0
0.05,0.041666666666666664,0.0,0.5404245798256757,0.03162265411256316,0.007919125830628836,0.0028903073783798088,0.030132599538438644,0.38701073331431723,0
0.006711409395973154,0.03355704697986577,0.006711409395973154,0.5404245798256758,0.03162265411256316,0.007919125830628832,0.002890307378379809,0.030132599538438654,0.38701073331431707,0
0.008064516129032258,0.016129032258064516,0.03225806451612903,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.03013259953843865,0.3870107333143171,0
0.0,0.04065040650406504,0.016260162601626018,0.5404245798256757,0.03162265411256316,0.007919125830628834,0.0028903073783798088,0.030132599538438647,0.3870107333143172,0
