ctg_pronomes,ctg_absolutas,ctg_tristes,6sents_alegria,6sents_raiva,6sents_tristeza,6sents_desgosto,6sents_medo,6sents_surpresa,3sents_prob_positivo,3sents_prob_negativo,3sents_prob_neutro,3sents100_positivo,3sents010negativo,3sents001neutro,polaridade,isDepressivo
0.013071895424836602,0.013071895424836602,0.032679738562091505,0.029637558774135372,0.014184173019099687,0.5318741364837254,0.05060626585865581,0.1452310404511267,0.22846682541325203,0.17021721593765846,0.734392593983997,0.0953901900783462,5,26,3,3,0
0.0,0.033112582781456956,0.026490066225165563,0.02267343771433782,0.005039400762155189,0.5789422810560788,0.056350476962302214,0.0036859583652459047,0.3333084451398811,0.29134344467017914,0.5940528654942682,0.11460368983555255,8,19,3,-5,0
0.0,0.0375,0.00625,0.011590826816727002,0.0022090264513801145,0.14655151792291926,0.004543784988961984,0.011348254061858621,0.8237565897581541,0.17896280171520912,0.7403907674070644,0.08064643087772541,6,32,2,-6,0
0.018867924528301886,0.031446540880503145,0.006289308176100629,0.002476862816765271,0.0019039970824778927,0.17686796957957937,0.5576557331668602,0.008800373640355314,0.2522950637139586,0.14219398463599975,0.7520309369272498,0.10577507843675131,6,31,5,2,0
0.006666666666666667,0.02666666666666667,0.0,0.03819378260232096,0.006245945864377468,0.17135761661864446,0.02207371191561967,0.151489589822604,0.6106393531764341,0.13670223224206834,0.8226982816645965,0.040599486093336766,5,28,0,0,0
0.030864197530864196,0.012345679012345678,0.006172839506172839,0.025886652439223442,0.15239552079987087,0.22359626203830066,0.02664273953803298,0.0022632182474896356,0.5692156069370815,0.11928747803419505,0.785363964901385,0.09534855706441936,2,24,3,14,0
0.019230769230769232,0.019230769230769232,0.019230769230769232,0.002427399865761224,0.03371826707114966,0.5087396287593058,0.27106353368585934,0.038349289703577746,0.14570188091434735,0.15119039143967397,0.7848603566110633,0.06394925194926289,6,24,2,0,0
0.0,0.019230769230769232,0.01282051282051282,0.004762646373915894,0.004572098463754212,0.1610698919973387,0.037152401953112965,0.046085038696251274,0.7463579225156304,0.2096862180397879,0.6990996609111989,0.09121412104901253,6,24,3,-7,0
0.026143790849673203,0.026143790849673203,0.013071895424836602,0.001196918554550991,0.0004907850274377745,0.7762703234910577,1.5178386326004718e-05,7.207798934535497e-06,0.22201958674168273,0.1246485294119159,0.8286177018168511,0.04673376877123381,3,34,1,4,0
0.006666666666666667,0.02,0.013333333333333334,0.003984077338323262,0.005204507979656357,0.42403587851958296,0.2798571013972856,0.000748869977348868,0.28616956478780325,0.22096068969599755,0.7009641914105423,0.07807511889345924,7,27,2,3,0
0.0,0.029850746268656716,0.014925373134328358,0.018872325441349876,0.0017416591279274451,0.3103891732116368,0.006371286078735089,0.04693785270431496,0.615687703436039,0.1293264613407296,0.7490215854248798,0.12165195323438989,5,28,3,-2,0
0.0,0.032467532467532464,0.012987012987012988,0.016380191702373523,0.01222060056888707,0.016019277374361904,0.022968774190343235,0.002391738755753849,0.9300194174082774,0.20959718374244413,0.6925201686561469,0.0978826476014079,5,23,4,4,0
0.013245033112582781,0.019867549668874173,0.019867549668874173,0.0836663909925789,0.018969876924528374,0.5819770370323669,0.09050062371247006,0.024072561670359007,0.20081350966769748,0.17608698888071625,0.7363493989106162,0.08756361220866553,5,26,1,2,0
0.006622516556291391,0.026490066225165563,0.013245033112582781,0.03897095027427983,0.2659204192514604,0.5703204223803363,0.013366046564993801,0.0012560197881654655,0.11016614174075941,0.16668645217748793,0.7758779112452427,0.057435636577269834,5,26,0,4,0
0.015037593984962405,0.03759398496240601,0.015037593984962405,0.04058829995989991,0.01574466050183507,0.568222813478758,0.04472486650313802,0.04238088932318145,0.2883384702331849,0.13349972271309976,0.7226022376897283,0.14389803959717345,1,29,5,-2,0
0.013986013986013986,0.013986013986013986,0.013986013986013986,2.6060580318808573e-06,4.950104480513052e-06,0.01846015777476726,0.004923440353467869,0.0038757449442103696,0.972733100765041,0.13952155002200145,0.7895756559261713,0.07090279405182756,3,21,3,0,0
0.05063291139240506,0.0379746835443038,0.02531645569620253,0.04351634153357458,0.0005131156542052646,0.6228511579368763,0.0011272976792136569,0.0002576281842559486,0.33173445901187343,0.17899061762769353,0.7285237573526172,0.09248562501968915,6,43,8,2,1
0.09883720930232558,0.03488372093023256,0.029069767441860465,0.07225962494775891,0.039752861617938014,0.013044311215909732,0.01447400078214535,0.002044593826662165,0.8584246076095843,0.10965005491518502,0.8412970043101379,0.049052940774677894,2,35,1,-6,1
0.07926829268292683,0.018292682926829267,0.006097560975609756,0.04062178438355769,0.0027186087627091167,0.13994872928807034,0.0050731566190341,0.014208628705494709,0.7974290922411336,0.1776411579062451,0.7299648386922439,0.09239400340151131,5,31,3,10,1
0.07017543859649122,0.005847953216374269,0.023391812865497075,0.07668593211117547,0.009081561634276127,0.34220931737437416,0.06569990209487034,0.003957324782934788,0.5023659620023656,0.153745650545042,0.748547120616079,0.09770722883887845,4,35,4,3,1
0.08196721311475409,0.03825136612021858,0.02185792349726776,0.07826647722516825,0.01348406067663452,0.03465211215039402,0.054457679069598426,0.0075554534002468705,0.811584217477958,0.1527871057444394,0.7274607076259787,0.11975218662958126,6,31,7,-3,1
0.10752688172043011,0.005376344086021506,0.010752688172043012,0.11604784031284457,0.010798827780501409,0.6848688758808984,0.08130115960871115,0.03343651886821852,0.07354677754882068,0.1807473887276314,0.719830382422158,0.09942222885021054,5,35,4,3,1
0.06111111111111111,0.005555555555555556,0.011111111111111112,0.6581336287209238,0.01841225048904108,0.20848319399783552,0.004541074091636064,0.003013871851722126,0.1074159808488447,0.19422310055436962,0.6895574288837011,0.11621947056192948,4,25,6,5,1
