ctg_pronomes, ctg_absolutas, ctg_tristes, 6sents_alegria, 6sents_raiva, 6sents_tristeza, 6sents_desgosto, 6sents_medo, 6sents_surpresa, 3sents_prob_positivo, 3sents_prob_negativo, 3sents_prob_neutro, 3sents100_positivo, 3sents010negativo, 3sents001neutro, polaridade, isDepressivo
0.032,0.032,0.0,0.9519660154985069,0.002023690004470543,0.0015713366689625592,9.50892104048593e-05,0.004061718107977286,0.04028215050968777,0.07330980562256742,0.8231751815895606,0.10351501278787223,2,33,3,22,1
0.033783783783783786,0.02027027027027027,0.006756756756756757,0.433301810843953,0.004941406410329884,0.09650413634869139,0.018708731519432,0.00493280942747011,0.44161110545012994,0.0070819968117563584,0.8691909643392806,0.12372703884896091,0,7,1,6,1
0.038461538461538464,0.057692307692307696,0.00641025641025641,0.002110005394515332,0.0020006471653541565,0.008562562083326446,0.038709642552931085,0.23981296981952596,0.7088041729843428,0.07114778510352181,0.9288521567310013,5.816547939494281e-08,1,7,0,-11,1
0.03571428571428571,0.03571428571428571,0.007142857142857143,0.02133500339199553,0.003948314775034375,0.7427632593155776,0.043671510756145164,0.002484594839658597,0.1857973169215909,0.02701142113454158,0.9701717138606919,0.002816865004767462,1,32,0,-3,1
0.09929078014184398,0.0425531914893617,0.014184397163120567,9.855830523555747e-06,3.1621218926137397e-06,0.00891136868150069,3.7444619980666865e-05,0.0014873512676206446,0.9895508174784832,0.03738459864043241,0.9601927120675949,0.0024226892919735335,0,10,0,0,1
0.08527131782945736,0.06201550387596899,0.015503875968992248,0.00465095319533234,0.03411337884520741,0.15368179979277782,0.004284876946782802,0.0035729900132652156,0.7996960012066301,0.013428692240963446,0.9402918419076637,0.04627946585137201,0,20,1,-8,1
0.0915032679738562,0.058823529411764705,0.013071895424836602,0.0012973712153092616,0.00039568565338211236,0.021071688756319124,0.00014715036560960815,0.0010465000416456397,0.976041603967733,0.043554126624098986,0.8786069752707751,0.07783889810512455,0,30,3,4,1
0.05128205128205128,0.057692307692307696,0.019230769230769232,0.06686887984938376,0.02840340999313719,0.1680335059205413,0.01049538117177275,0.0037252466519078014,0.7224735764132549,0.09157129148745653,0.8743594226576354,0.034069285854908184,4,47,0,1,1
0.11023622047244094,0.023622047244094488,0.007874015748031496,1.321287823038775e-07,0.0010166804467913143,0.04370559723076359,1.8419489540316757e-06,1.1652019621469886e-06,0.9552745830427373,0.15050691028162982,0.7726916415755359,0.07680144814283572,3,16,2,-5,1
0.16766467065868262,0.0658682634730539,0.023952095808383235,5.532839094358331e-10,1.1822785698301406e-12,6.308465450309476e-06,1.119302944734673e-14,3.785115491972129e-15,0.9999936909800579,0.15889713444601494,0.7757937871168906,0.06530907843709488,7,35,3,-14,1
0.06329113924050633,0.04430379746835443,0.006329113924050633,0.0011042287823118224,5.0139285543977765e-08,0.0045900083389838345,3.227577697198883e-05,1.760850688178522e-06,0.9942716761117564,0.07187310427316433,0.9125405878525429,0.015586307874291683,0,12,0,-5,1
0.02027027027027027,0.033783783783783786,0.033783783783783786,0.00010039501520059049,0.0001650813878977838,0.04650485533971926,0.012663469922904099,0.0045024779814251455,0.9360637203528683,0.09239600153196008,0.8842520421256183,0.023351956342421293,2,40,1,16,1
0.050314465408805034,0.012578616352201259,0.018867924528301886,1.8844634637582307e-07,2.01741589781287e-05,0.012049065084898855,4.165246619103093e-06,2.120827856536133e-08,0.9879263858548697,0.07666003605040017,0.9214981099451934,0.0018418540044041472,1,17,0,1,1
0.06666666666666667,0.006666666666666667,0.006666666666666667,1.2843091007098669e-06,1.584896551773123e-08,0.00011083551646108479,4.132588607322146e-07,2.7116012872839157e-07,0.9998871799064828,0.008353651999772019,0.9899722393565187,0.0016741086437072495,0,20,0,2,1
0.10204081632653061,0.04081632653061224,0.015306122448979591,0.006263538326073455,0.005728460092782012,0.014857576532081326,0.001487236653153435,0.0010518542178259618,0.9706113341780861,0.011834334081485463,0.9841292300007293,0.004036435917786145,0,21,0,-6,1
0.09352517985611511,0.02877697841726619,0.007194244604316547,0.020641618792530837,6.167684227789036e-05,0.038467684406723435,0.0011239176815108283,0.00010278160925668593,0.9396023206677131,0.07605380408533789,0.8757392791579693,0.04820691675669216,4,45,2,-9,1
0.07142857142857142,0.038461538461538464,0.016483516483516484,0.2636350026337073,0.004542855436280932,0.1445154113315506,0.084132194160321,0.001188283349596077,0.501986253088545,0.2224360478270225,0.668699674995531,0.1088642771774464,7,29,4,17,1
0.0072992700729927005,0.06569343065693431,0.0072992700729927005,0.14572680285250078,0.05463938088586769,0.38852130171048777,0.016331964666176667,0.0010950218234846985,0.3936855280614726,0.08748542738176775,0.8846631644912476,0.027851408126985354,1,9,0,2,1
0.087248322147651,0.053691275167785234,0.006711409395973154,0.009958642787308543,0.02141516488424856,0.0012044917060395528,5.850416279320958e-05,1.4989790380227216e-05,0.9673482066692296,0.17597448931973725,0.7606979975238067,0.06332751315645518,1,10,1,5,1
0.04195804195804196,0.03496503496503497,0.006993006993006993,0.00012925649396246987,1.956229450348727e-06,0.0006019200340137831,3.053384437064123e-06,1.1644832128228176e-08,0.9992638022133008,0.13376227454889011,0.8050326682134613,0.06120505723764842,4,26,1,-7,1
0.08125,0.04375,0.05,8.998900762737177e-06,9.51778652141533e-09,0.001193222333115572,1.1226754733459765e-06,3.4453403105926103e-09,0.9987966431275247,0.13707398425255332,0.8321099413966394,0.03081607435080685,2,17,0,-8,1
0.057803468208092484,0.028901734104046242,0.023121387283236993,3.6754018891883346e-07,0.0001156024918375125,0.0010780120246654693,8.825039652851871e-05,4.491394230739075e-06,0.9987132761525469,0.21046216810570872,0.7814040633576442,0.008133768536648284,2,6,0,-7,1
0.055900621118012424,0.043478260869565216,0.006211180124223602,4.435120523282987e-06,2.3495208547108266e-07,0.48858781645824495,0.0003533851461126867,3.1147916688310343e-08,0.5110540971751142,0.12220368998000833,0.8228079828969986,0.05498832712299379,3,26,1,4,1
0.049689440993788817,0.043478260869565216,0.012422360248447204,0.00017295590990775586,3.457866467129311e-07,0.0015548450210617968,8.250337795969355e-06,3.984026864421546e-10,0.9982636025461837,0.08785424870283322,0.8793251505691799,0.032820600727985795,1,41,0,-2,1
0.07333333333333333,0.06,0.05333333333333334,5.244193118910227e-12,1.22109511024575e-09,5.235686094116222e-06,5.239308653755835e-06,1.115640886645758e-11,0.999989523767759,0.1770541819626956,0.7739146659971956,0.04903115204010997,2,11,1,-19,1
0.047619047619047616,0.047619047619047616,0.02040816326530612,0.05254255851211145,5.6194072881730054e-05,0.0056858320327316594,2.4652492637454092e-05,3.8119944653995952e-06,0.9416869508951726,0.15268262572671007,0.7965307762712932,0.050786598001998355,2,28,2,9,1
0.07518796992481203,0.08270676691729323,0.015037593984962405,1.5078309505500305e-05,3.7088390302580603e-06,2.7649495344623757e-05,2.764132209253293e-07,1.2159939074772882e-09,0.9999532857269009,0.17411803107719726,0.7845463577699523,0.04133561115285112,3,14,1,2,1
0.09655172413793103,0.034482758620689655,0.0,0.21865932755339937,0.011783812245771415,0.00754023830852356,0.028179666403340416,0.008989885266037792,0.724847070222929,0.0459936044611844,0.8731352142946589,0.08087118124415717,0,19,2,19,1
0.05806451612903226,0.04516129032258064,0.0,0.21553480078807757,0.0005172596182349708,0.0007390042386740097,2.2642930156931873e-05,0.0001511652292307796,0.7830351271956211,0.19592764120624978,0.6856633038307004,0.11840905496304924,6,21,4,12,1
0.08588957055214724,0.024539877300613498,0.024539877300613498,8.209685406966684e-10,2.6362205555776e-12,0.180369446285687,5.082441708726714e-09,5.273220727483734e-08,0.8196304950760583,0.17212744149181033,0.7682145385096408,0.05965801999855006,5,25,4,-5,1
0.060810810810810814,0.06756756756756757,0.033783783783783786,5.45006962033324e-08,4.6692626841906135e-08,4.653465112404985e-08,5.347935566440531e-08,1.7525670815857113e-10,0.9999997986174124,0.07061023908777153,0.7038275957925405,0.22556216511969282,0,10,3,6,1
0.09420289855072464,0.08695652173913043,0.028985507246376812,0.0011665797622284562,1.7182209996676978e-05,3.056437238473295e-05,2.682894362054201e-08,1.1344110914134466e-08,0.9987856354823402,0.17665699904678148,0.7386649550968653,0.08467804585635377,5,38,3,15,1
0.07534246575342465,0.0547945205479452,0.00684931506849315,7.1539733620270764e-06,3.786395860525184e-08,0.0014229641044635351,2.9530412797462543e-07,7.434926030692177e-08,0.9985694744048268,0.13340173429529056,0.7865050907094109,0.08009317499529763,5,41,6,0,1
0.06818181818181818,0.08333333333333333,0.045454545454545456,0.7198258222451486,8.304691510108834e-08,0.0010995293187101923,2.893111938320572e-06,6.053142726028482e-08,0.2790716117458522,0.1482582442864961,0.7979856992273004,0.053756056486204865,1,11,1,-1,1
0.05263157894736842,0.05921052631578947,0.006578947368421052,0.06126476503295434,0.0028886314894397812,0.013347116060709433,0.020433630647238372,0.0070917145894365706,0.8949741421802238,0.09038760124322116,0.8740303679897081,0.03558203076707102,4,51,0,16,1
0.07534246575342465,0.04794520547945205,0.00684931506849315,0.00026893109501698395,2.8314960595448414e-06,3.534688563802239e-05,1.9998543040070075e-06,4.4255138722554603e-07,0.9996904481175917,0.06531869121387625,0.841009722789283,0.09367158599683949,1,37,5,10,1
0.08163265306122448,0.027210884353741496,0.02040816326530612,4.6670695544897744e-08,3.3937886656838317e-07,7.447558572462681e-05,3.857013040274837e-09,4.959315816086007e-09,0.9999251295483841,0.14272807372535248,0.7697913356907566,0.08748059058388956,4,22,2,-7,1
0.05063291139240506,0.04430379746835443,0.0379746835443038,4.634594942199537e-08,1.0154978785432179e-10,2.09926026020873e-05,1.2341039881561722e-07,3.47578081037364e-08,0.9999788027816936,0.11659704695679517,0.7791137161610655,0.10428923688213901,3,33,5,-6,1
0.07643312101910828,0.050955414012738856,0.025477707006369428,0.00024309182686780762,0.001795498290504514,0.43707730796768135,0.0010751044366494565,0.00033131415402149297,0.5594776833242726,0.26535486164685385,0.597677178174241,0.13696796017890475,5,15,3,6,1
0.14465408805031446,0.06289308176100629,0.025157232704402517,6.298825509072878e-13,1.4355875011223003e-07,0.0001974665573195382,1.729639850326639e-11,7.340742282739123e-10,0.9998023891319304,0.23733805330742308,0.6314404430393511,0.13122150365322569,9,46,15,-9,1
0.04419889502762431,0.016574585635359115,0.011049723756906077,0.09429509245691195,0.05407765878805163,0.01527504135839489,0.022596910857511938,0.11125287540020823,0.7025024211389239,0.24893435233205174,0.6224682757182103,0.12859737194973841,8,23,5,-2,1
0.14375,0.01875,0.03125,4.925232106841272e-05,1.5628029351445083e-08,7.420813345844214e-05,2.7582195208838897e-06,1.224992892244386e-07,0.999873643198635,0.2386636718827787,0.6925741237248372,0.06876220439238416,6,16,1,-8,1
0.0641025641025641,0.02564102564102564,0.00641025641025641,0.4979012548247343,0.0033357427218340583,0.052175476324028004,0.004573278325481709,0.0008667824346343239,0.44114746536929006,0.16818774145101123,0.7658200999028992,0.06599215864608883,6,31,2,13,1
0.0072992700729927005,0.021897810218978103,0.0364963503649635,0.023555431970717296,0.003969444710629358,0.19886500150680964,0.006047612234813455,0.010118053496330192,0.7574444560806924,0.1623246031605433,0.7696085534179883,0.06806684342146802,6,34,3,-2,1
0.043209876543209874,0.018518518518518517,0.006172839506172839,9.248984998119814e-07,2.5472329684316523e-06,0.9039682581879275,7.037324642590301e-05,8.189028130243222e-09,0.09595788824515585,0.12361589222668244,0.7765838505517987,0.09980025722151915,1,16,2,-14,1
0.046052631578947366,0.046052631578947366,0.006578947368421052,0.09089277228719679,0.027933628422288758,0.08622071537508541,0.01578565615052836,0.006591586250558284,0.7725756415143454,0.12990085937335918,0.8378533393471681,0.03224580127947278,3,30,1,4,1
0.04216867469879518,0.04216867469879518,0.030120481927710843,0.001835112668212385,6.400174695393146e-05,0.5560915903803848,0.2636933276063955,0.08731777644058071,0.09099819115747049,0.23677389015755784,0.6864953225018602,0.07673078734058246,4,13,1,0,1
0.0958904109589041,0.04794520547945205,0.02054794520547945,0.2234190070759582,0.00046339823260032974,0.042384073742588894,1.1216680224607724e-06,1.3832857027945025e-06,0.7337310159951224,0.14260802142224108,0.7829692352388787,0.0744227433388798,5,37,2,8,1
0.10759493670886076,0.02531645569620253,0.012658227848101266,0.5384013173382911,0.014401070222795936,0.005210538632864893,0.002911916049051186,0.02201945791163474,0.4170556998453576,0.08299469266235182,0.8693587168816229,0.047646590456024936,2,36,2,18,1
0.1,0.07857142857142857,0.014285714285714285,0.642287402244655,0.000660046473022925,0.0004459956786808445,0.0010186577419005734,0.0007135189529215206,0.3548743789088123,0.17094249761483193,0.7617785470406837,0.0672789553444855,7,27,2,15,1
0.16793893129770993,0.007633587786259542,0.007633587786259542,0.6811757450082697,0.0011682437242278368,0.0005212733452696461,0.0008132900839566941,0.0002329798554902542,0.31608846798278334,0.16165234409800386,0.8043154456695046,0.03403221023249135,7,40,0,6,1
0.18840579710144928,0.014492753623188406,0.007246376811594203,8.065432647276927e-06,2.3406871626885273e-10,0.005171343726088957,1.0240596056082435e-05,1.5752459280834943e-06,0.9948087747652151,0.16004109224762636,0.7708506031853123,0.0691083045670601,8,30,2,6,1
0.04375,0.04375,0.00625,0.03271075199690247,0.015665961625834144,0.023511092786253678,0.006352856463609575,0.043935984203983744,0.8778233529234202,0.12498365329981219,0.7607471971194695,0.11426914958071759,5,40,6,10,1
0.0440251572327044,0.0440251572327044,0.018867924528301886,0.2338872749784563,0.007797957993551958,0.10907863065132933,0.01835411889263236,0.012136249625677243,0.6187457678583536,0.1808436442161008,0.7144270678382525,0.10472928794564705,4,31,4,26,1
0.05813953488372093,0.005813953488372093,0.01744186046511628,0.04860284469686429,0.003314739717784266,0.05861578020514442,0.039670440646174976,0.06806545236527993,0.7817307423687541,0.2035158765771544,0.6954442927991691,0.1010398306236763,5,23,5,-1,1
0.10429447852760736,0.049079754601226995,0.006134969325153374,1.1035619414614312e-05,9.973651330959108e-06,0.008517126473482522,1.062820614072568e-06,3.958592805661761e-06,0.9914568428423498,0.20299072171061422,0.7243741968374324,0.0726350814519531,7,35,3,11,1
0.06451612903225806,0.025806451612903226,0.01935483870967742,6.615787340620417e-05,3.533259048924448e-05,0.006986197074042869,9.117268693003662e-06,4.341824661251908e-05,0.992859776946761,0.1410157786605216,0.7620728415226898,0.09691137981678959,7,40,2,-7,1
