pronomes, absolutas,tristes, alegria, raiva, tristeza, desgosto, medo, surpresa, neutro, isDepressivo
0.06329113924050633,0.04430379746835443,0.006329113924050633,0.08574112880518736,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.01975510770933452,0.6187043956429258,1,0.2537264901935994
0.02027027027027027,0.033783783783783786,0.033783783783783786,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.050314465408805034,0.012578616352201259,0.018867924528301886,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.25372649019359944
0.06666666666666667,0.006666666666666667,0.006666666666666667,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479422,0.019755107709334523,0.6187043956429258,1,0.2537264901935995
0.10204081632653061,0.04081632653061224,0.015306122448979591,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.001894902346547942,0.019755107709334523,0.6187043956429258,1,0.2537264901935995
0.09352517985611511,0.02877697841726619,0.007194244604316547,0.08574112880518743,0.014986150297456834,0.00519182500495127,0.0018949023465479435,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07142857142857142,0.038461538461538464,0.016483516483516484,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.0072992700729927005,0.06569343065693431,0.0072992700729927005,0.08574112880518736,0.014986150297456816,0.0051918250049512666,0.0018949023465479422,0.01975510770933452,0.6187043956429258,1,0.2537264901935994
0.087248322147651,0.053691275167785234,0.006711409395973154,0.08574112880518736,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.01975510770933452,0.6187043956429258,1,0.2537264901935994
0.04195804195804196,0.03496503496503497,0.006993006993006993,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.08125,0.04375,0.05,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479422,0.019755107709334523,0.6187043956429258,1,0.25372649019359944
0.057803468208092484,0.028901734104046242,0.023121387283236993,0.08574112880518736,0.014986150297456816,0.0051918250049512666,0.001894902346547942,0.019755107709334516,0.6187043956429258,1,0.2537264901935994
0.055900621118012424,0.043478260869565216,0.006211180124223602,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.049689440993788817,0.043478260869565216,0.012422360248447204,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479426,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07333333333333333,0.06,0.05333333333333334,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.2537264901935994
0.047619047619047616,0.047619047619047616,0.02040816326530612,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.07518796992481203,0.08270676691729323,0.015037593984962405,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.25372649019359944
0.09655172413793103,0.034482758620689655,0.0,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.001894902346547942,0.019755107709334523,0.6187043956429258,1,0.2537264901935995
0.05806451612903226,0.04516129032258064,0.0,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.08588957055214724,0.024539877300613498,0.024539877300613498,0.08574112880518743,0.014986150297456816,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.060810810810810814,0.06756756756756757,0.033783783783783786,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.2537264901935994
0.09420289855072464,0.08695652173913043,0.028985507246376812,0.08574112880518744,0.01498615029745683,0.005191825004951271,0.001894902346547943,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07534246575342465,0.0547945205479452,0.00684931506849315,0.08574112880518744,0.014986150297456834,0.005191825004951269,0.0018949023465479435,0.019755107709334526,0.6187043956429258,1,0.2537264901935997
0.06818181818181818,0.08333333333333333,0.045454545454545456,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.2537264901935994
0.05263157894736842,0.05921052631578947,0.006578947368421052,0.08574112880518744,0.014986150297456835,0.005191825004951268,0.0018949023465479437,0.019755107709334526,0.618704395642926,1,0.2537264901935997
0.07534246575342465,0.04794520547945205,0.00684931506849315,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.08163265306122448,0.027210884353741496,0.02040816326530612,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.25372649019359955
0.05063291139240506,0.04430379746835443,0.0379746835443038,0.08574112880518744,0.014986150297456825,0.005191825004951271,0.0018949023465479426,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07643312101910828,0.050955414012738856,0.025477707006369428,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935995
0.14465408805031446,0.06289308176100629,0.025157232704402517,0.08574112880518744,0.014986150297456842,0.005191825004951263,0.0018949023465479435,0.019755107709334526,0.6187043956429267,1,0.2537264901935997
0.04419889502762431,0.016574585635359115,0.011049723756906077,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.14375,0.01875,0.03125,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935995
0.0641025641025641,0.02564102564102564,0.00641025641025641,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.0072992700729927005,0.021897810218978103,0.0364963503649635,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.043209876543209874,0.018518518518518517,0.006172839506172839,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479422,0.019755107709334523,0.6187043956429258,1,0.25372649019359944
0.046052631578947366,0.046052631578947366,0.006578947368421052,0.08574112880518743,0.014986150297456816,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.04216867469879518,0.04216867469879518,0.030120481927710843,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479424,0.019755107709334523,0.6187043956429258,1,0.25372649019359944
0.0958904109589041,0.04794520547945205,0.02054794520547945,0.08574112880518744,0.014986150297456828,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.10759493670886076,0.02531645569620253,0.012658227848101266,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.1,0.07857142857142857,0.014285714285714285,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.16793893129770993,0.007633587786259542,0.007633587786259542,0.08574112880518743,0.01498615029745683,0.005191825004951271,0.001894902346547943,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.18840579710144928,0.014492753623188406,0.007246376811594203,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.04375,0.04375,0.00625,0.08574112880518743,0.014986150297456834,0.00519182500495127,0.0018949023465479435,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.0440251572327044,0.0440251572327044,0.018867924528301886,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.05813953488372093,0.005813953488372093,0.01744186046511628,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.10429447852760736,0.049079754601226995,0.006134969325153374,0.08574112880518744,0.014986150297456828,0.005191825004951271,0.001894902346547943,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.06451612903225806,0.025806451612903226,0.01935483870967742,0.08574112880518743,0.014986150297456832,0.005191825004951271,0.0018949023465479433,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.04666666666666667,0.06,0.02,0.08574112880518744,0.014986150297456825,0.005191825004951271,0.0018949023465479426,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.043478260869565216,0.031055900621118012,0.006211180124223602,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07547169811320754,0.025157232704402517,0.031446540880503145,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.125,0.046875,0.03125,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.02158273381294964,0.02877697841726619,0.014388489208633094,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.007633587786259542,0.022900763358778626,0.0,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.007246376811594203,0.021739130434782608,0.014492753623188406,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.050314465408805034,0.012578616352201259,0.012578616352201259,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.013071895424836602,0.05228758169934641,0.0196078431372549,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.018867924528301886,0.006289308176100629,0.012578616352201259,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.02054794520547945,0.0410958904109589,0.0136986301369863,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.04487179487179487,0.02564102564102564,0.01282051282051282,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.25372649019359955
0.08092485549132948,0.017341040462427744,0.017341040462427744,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.06190476190476191,0.02857142857142857,0.0,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.047337278106508875,0.005917159763313609,0.0,0.08574112880518744,0.014986150297456825,0.005191825004951271,0.0018949023465479426,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.02247191011235955,0.016853932584269662,0.011235955056179775,0.08574112880518744,0.014986150297456828,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.0457516339869281,0.032679738562091505,0.026143790849673203,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.059880239520958084,0.011976047904191617,0.005988023952095809,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.08074534161490683,0.024844720496894408,0.006211180124223602,0.08574112880518743,0.014986150297456816,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.03546099290780142,0.02127659574468085,0.014184397163120567,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.022222222222222223,0.044444444444444446,0.022222222222222223,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.25372649019359955
0.03007518796992481,0.03759398496240601,0.03007518796992481,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.06329113924050633,0.02531645569620253,0.0189873417721519,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.1076923076923077,0.046153846153846156,0.007692307692307693,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.0,0.03355704697986577,0.013422818791946308,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.0718954248366013,0.026143790849673203,0.0,0.08574112880518743,0.014986150297456821,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.057692307692307696,0.03205128205128205,0.03205128205128205,0.08574112880518743,0.014986150297456821,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.08108108108108109,0.033783783783783786,0.02027027027027027,0.08574112880518744,0.014986150297456837,0.005191825004951267,0.0018949023465479437,0.019755107709334526,0.618704395642926,1,0.2537264901935997
0.147239263803681,0.04294478527607362,0.012269938650306749,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.09271523178807947,0.059602649006622516,0.039735099337748346,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.024390243902439025,0.016260162601626018,0.032520325203252036,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.0915032679738562,0.0392156862745098,0.026143790849673203,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.04516129032258064,0.07096774193548387,0.0064516129032258064,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.06790123456790123,0.012345679012345678,0.006172839506172839,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.07534246575342465,0.02054794520547945,0.0273972602739726,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.021739130434782608,0.043478260869565216,0.007246376811594203,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.09090909090909091,0.06293706293706294,0.0,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.015625,0.1015625,0.015625,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.025806451612903226,0.025806451612903226,0.0064516129032258064,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.25372649019359955
0.07857142857142857,0.02142857142857143,0.014285714285714285,0.08574112880518743,0.014986150297456821,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.038461538461538464,0.027472527472527472,0.01098901098901099,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.0755813953488372,0.03488372093023256,0.01744186046511628,0.08574112880518743,0.014986150297456832,0.005191825004951271,0.0018949023465479433,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.06282722513089005,0.041884816753926704,0.02617801047120419,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.001894902346547942,0.019755107709334523,0.6187043956429258,1,0.2537264901935995
0.03278688524590164,0.04371584699453552,0.0273224043715847,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.25372649019359955
0.041666666666666664,0.041666666666666664,0.027777777777777776,0.08574112880518744,0.014986150297456834,0.005191825004951269,0.0018949023465479435,0.019755107709334526,0.6187043956429258,1,0.2537264901935997
0.10493827160493827,0.043209876543209874,0.030864197530864196,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.006802721088435374,0.027210884353741496,0.027210884353741496,0.08574112880518743,0.014986150297456818,0.00519182500495127,0.0018949023465479418,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.058823529411764705,0.0457516339869281,0.05228758169934641,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.015748031496062992,0.07086614173228346,0.05511811023622047,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.007352941176470588,0.007352941176470588,0.007352941176470588,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.05952380952380952,0.02976190476190476,0.017857142857142856,0.08574112880518744,0.014986150297456828,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.08333333333333333,0.04487179487179487,0.03205128205128205,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.024,0.024,0.0,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.0072992700729927005,0.10948905109489052,0.0072992700729927005,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.11258278145695365,0.046357615894039736,0.019867549668874173,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.04487179487179487,0.019230769230769232,0.00641025641025641,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.05325443786982249,0.047337278106508875,0.0,0.08574112880518744,0.014986150297456823,0.005191825004951271,0.0018949023465479424,0.019755107709334526,0.6187043956429258,1,0.25372649019359966
0.09146341463414634,0.054878048780487805,0.006097560975609756,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479413,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.0,0.050724637681159424,0.014492753623188406,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,1,0.2537264901935996
0.013888888888888888,0.006944444444444444,0.013888888888888888,0.08574112880518739,0.014986150297456815,0.005191825004951267,0.0018949023465479426,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
0.027777777777777776,0.0,0.006944444444444444,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,0,0.25372649019359955
0.020833333333333332,0.013888888888888888,0.0,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
0.07333333333333333,0.04666666666666667,0.006666666666666667,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.001894902346547942,0.019755107709334526,0.6187043956429258,0,0.2537264901935995
0.08666666666666667,0.02666666666666667,0.006666666666666667,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.0018949023465479422,0.019755107709334523,0.6187043956429258,0,0.25372649019359944
0.11206896551724138,0.034482758620689655,0.017241379310344827,0.08574112880518736,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.01975510770933452,0.6187043956429258,0,0.2537264901935994
0.05223880597014925,0.06716417910447761,0.022388059701492536,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
0.04093567251461988,0.05847953216374269,0.0,0.08574112880518744,0.014986150297456842,0.005191825004951264,0.001894902346547944,0.019755107709334526,0.6187043956429266,0,0.2537264901935997
0.017857142857142856,0.07142857142857142,0.011904761904761904,0.08574112880518743,0.014986150297456821,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.026490066225165563,0.0728476821192053,0.026490066225165563,0.08574112880518744,0.014986150297456835,0.005191825004951268,0.0018949023465479437,0.019755107709334526,0.618704395642926,0,0.2537264901935997
0.0,0.007518796992481203,0.007518796992481203,0.08574112880518744,0.014986150297456827,0.005191825004951271,0.0018949023465479429,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.06060606060606061,0.030303030303030304,0.007575757575757576,0.08574112880518743,0.01498615029745682,0.00519182500495127,0.001894902346547942,0.019755107709334526,0.6187043956429258,0,0.2537264901935996
0.022727272727272728,0.007575757575757576,0.0,0.08574112880518743,0.014986150297456832,0.005191825004951271,0.0018949023465479433,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.04294478527607362,0.05521472392638037,0.012269938650306749,0.08574112880518744,0.014986150297456825,0.005191825004951271,0.0018949023465479426,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.022598870056497175,0.04519774011299435,0.011299435028248588,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.0018949023465479418,0.019755107709334526,0.6187043956429258,0,0.2537264901935995
0.02631578947368421,0.02631578947368421,0.013157894736842105,0.08574112880518744,0.014986150297456828,0.005191825004951271,0.001894902346547943,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.06329113924050633,0.06329113924050633,0.0189873417721519,0.08574112880518744,0.014986150297456842,0.005191825004951263,0.0018949023465479435,0.019755107709334526,0.6187043956429267,0,0.2537264901935997
0.04878048780487805,0.03048780487804878,0.0,0.08574112880518744,0.01498615029745684,0.005191825004951265,0.0018949023465479442,0.019755107709334526,0.6187043956429265,0,0.2537264901935997
0.06474820143884892,0.05755395683453238,0.0,0.08574112880518743,0.014986150297456834,0.00519182500495127,0.0018949023465479433,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.0736196319018405,0.049079754601226995,0.006134969325153374,0.08574112880518743,0.014986150297456834,0.00519182500495127,0.0018949023465479433,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.11976047904191617,0.017964071856287425,0.023952095808383235,0.08574112880518744,0.014986150297456844,0.005191825004951262,0.001894902346547943,0.019755107709334526,0.6187043956429268,0,0.2537264901935997
0.06428571428571428,0.02857142857142857,0.03571428571428571,0.08574112880518743,0.014986150297456834,0.00519182500495127,0.0018949023465479435,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.11564625850340136,0.027210884353741496,0.013605442176870748,0.08574112880518744,0.014986150297456846,0.005191825004951261,0.0018949023465479426,0.019755107709334526,0.6187043956429269,0,0.2537264901935997
0.05223880597014925,0.07462686567164178,0.022388059701492536,0.08574112880518739,0.014986150297456815,0.005191825004951267,0.0018949023465479426,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
0.03773584905660377,0.025157232704402517,0.012578616352201259,0.08574112880518744,0.014986150297456844,0.005191825004951262,0.0018949023465479429,0.019755107709334526,0.6187043956429268,0,0.2537264901935997
0.06748466257668712,0.03067484662576687,0.006134969325153374,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,0,0.2537264901935996
0.05228758169934641,0.0457516339869281,0.0196078431372549,0.08574112880518742,0.014986150297456815,0.005191825004951269,0.001894902346547942,0.019755107709334526,0.6187043956429258,0,0.2537264901935995
0.053691275167785234,0.03355704697986577,0.020134228187919462,0.08574112880518746,0.01498615029745685,0.005191825004951259,0.001894902346547941,0.019755107709334526,0.6187043956429273,0,0.2537264901935998
0.04666666666666667,0.013333333333333334,0.013333333333333334,0.08574112880518744,0.014986150297456844,0.005191825004951262,0.001894902346547943,0.019755107709334526,0.6187043956429268,0,0.2537264901935997
0.0,0.041666666666666664,0.0,0.08574112880518744,0.014986150297456839,0.005191825004951266,0.0018949023465479442,0.019755107709334526,0.6187043956429263,0,0.2537264901935997
0.06756756756756757,0.0472972972972973,0.006756756756756757,0.08574112880518743,0.014986150297456815,0.00519182500495127,0.0018949023465479416,0.019755107709334526,0.6187043956429258,0,0.25372649019359955
0.11688311688311688,0.032467532467532464,0.006493506493506494,0.08574112880518743,0.014986150297456821,0.00519182500495127,0.0018949023465479422,0.019755107709334526,0.6187043956429258,0,0.25372649019359966
0.013793103448275862,0.07586206896551724,0.0,0.08574112880518737,0.014986150297456815,0.0051918250049512666,0.0018949023465479424,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
0.0,0.013333333333333334,0.013333333333333334,0.0857411288051874,0.014986150297456816,0.005191825004951268,0.001894902346547942,0.019755107709334523,0.6187043956429258,0,0.2537264901935995
0.0,0.021739130434782608,0.007246376811594203,0.08574112880518739,0.014986150297456815,0.005191825004951267,0.0018949023465479426,0.019755107709334523,0.6187043956429258,0,0.2537264901935994
