pronomes, absolutas,tristes, alegria, raiva, tristeza, desgosto, medo, surpresa, neutro, isDepressivo
0.032,0.032,0.0,0.7608965669303068,0.0013315149993631042,0.005715104044425358,0.0006749447653795227,0.14909558933728673,0.082286279923236,1
0.033783783783783786,0.02027027027027027,0.006756756756756757,0.3709826292543431,0.005034034091460215,0.08245934057643955,0.04999390786077125,0.004376967851603258,0.487153120365386,1
0.038461538461538464,0.057692307692307696,0.00641025641025641,0.000519364868387304,0.01704819446613439,0.008045518577581701,0.03318861551857233,0.429155654761224,0.5120426518080974,1
0.03571428571428571,0.03571428571428571,0.007142857142857143,0.005580464469955535,0.002902985017313728,0.6546411360113105,0.03919371919208448,0.009565256658407977,0.2881164386509252,1
0.09929078014184398,0.0425531914893617,0.014184397163120567,6.561052898755322e-07,1.2594607961821344e-06,0.0138816032747593,1.8514697156367245e-05,0.00013663379916139607,0.9859613326628324,1
0.08527131782945736,0.06201550387596899,0.015503875968992248,0.00651980989087152,0.03835727251779793,0.029734761428816665,0.03307845698396618,0.005213333085336283,0.8870963660932076,1
0.0915032679738562,0.058823529411764705,0.013071895424836602,0.0014924117948541048,0.0004809045267833934,0.001014666374407659,0.00015963123452790882,0.0009857500812343219,0.9958666359881918,1
0.05128205128205128,0.057692307692307696,0.019230769230769232,0.06762637582936822,0.023211354219700393,0.0012382244637016713,0.022142884995707046,0.0027831813634508233,0.8829979791280695,1
0.11023622047244094,0.023622047244094488,0.007874015748031496,4.430668343663403e-09,1.8023613395891538e-05,0.0072081820066205475,1.5450916277705432e-07,3.5302897887262855e-08,0.9927736001372696,1
0.16766467065868262,0.0658682634730539,0.023952095808383235,1.3769606023120068e-10,2.308181027744745e-13,1.5370191588596683e-07,8.708607486607823e-16,1.2914830466955948e-13,0.9999998461600281,1
0.06329113924050633,0.04430379746835443,0.006329113924050633,5.0974101123790673e-05,4.932619337813641e-08,0.0012763780952010295,3.954318689358712e-05,8.916238365115732e-06,0.998624139052226,1
0.02027027027027027,0.033783783783783786,0.033783783783783786,0.00016903173285736522,5.6852331002242634e-05,0.11739083984467769,0.013329493227096064,0.006823062020519525,0.862230720843845,1
0.050314465408805034,0.012578616352201259,0.018867924528301886,1.9774019581723804e-08,2.0122681854665869e-07,0.00030520562661840865,3.761419328741537e-07,1.824044730381823e-09,0.9996941954065615,1
0.06666666666666667,0.006666666666666667,0.006666666666666667,2.6812914813986126e-09,2.4953187414253346e-09,1.6787302108428552e-06,5.326842924488203e-08,6.5012905711113265e-09,0.9999982563234641,1
0.10204081632653061,0.04081632653061224,0.015306122448979591,0.007342880064721704,0.014631546266882754,0.004235484864763262,0.00497565268044491,0.002531877560360341,0.9662825585628257,1
0.09352517985611511,0.02877697841726619,0.007194244604316547,0.03111890469308803,0.0001176573863403704,0.0026077075559382697,0.0037108167761160118,0.00014983511841324329,0.9622950784701106,1
0.07142857142857142,0.038461538461538464,0.016483516483516484,0.1699275659854162,0.030582381995012158,0.21425778756758446,0.021437895757287308,0.005508968327148142,0.5582854003675501,1
0.0072992700729927005,0.06569343065693431,0.0072992700729927005,0.1204632163836292,0.006550664103088586,0.3258788690597338,0.019342180703580437,0.01246261875849481,0.5153024509914795,1
0.087248322147651,0.053691275167785234,0.006711409395973154,0.06491298253815313,0.001893864639860227,0.0006603262463609713,4.490032065074162e-05,7.836965246536248e-05,0.9324095566025105,1
0.04195804195804196,0.03496503496503497,0.006993006993006993,0.00016596522463634974,1.9425690100087323e-05,0.001443289667485701,0.00011344554254378902,1.2161051138011766e-06,0.9982566577701137,1
0.08125,0.04375,0.05,5.783454874440331e-06,1.0646391513495477e-09,0.00010686537071758764,2.2827800608986453e-06,2.0297740101856063e-08,0.999885047031967,1
0.057803468208092484,0.028901734104046242,0.023121387283236993,5.960158579484697e-07,1.543199348050456e-05,0.000454025598584875,0.00036760965060436923,0.00014717576679401626,0.9990151609746796,1
0.055900621118012424,0.043478260869565216,0.006211180124223602,2.8184841953154286e-07,3.305591597508471e-09,0.0011393843476965428,1.496775746567993e-05,2.8302991510088338e-09,0.9988453599105269,1
0.049689440993788817,0.043478260869565216,0.012422360248447204,4.7616202930830336e-05,8.499358533296476e-08,0.00028116088950255725,1.1848159888994003e-05,5.091856229438271e-09,0.9996592846622395,1
0.07333333333333333,0.06,0.05333333333333334,9.370306657434674e-14,2.4814771923408104e-11,1.9051212298730297e-08,1.0106127669261001e-06,8.250116616823783e-12,0.9999989703028671,1
0.047619047619047616,0.047619047619047616,0.02040816326530612,0.06478533280937443,5.3035665043327215e-05,0.0008648427745326086,0.00027357409976437954,1.9243970928424854e-06,0.934021290254195,1
